"Plot Title: SC StA DO Meter"
"#","Date Time, GMT-07:00","DO conc, mg/L (LGR S/N: 21658049, SEN S/N: 21658049)","Temp, °F (LGR S/N: 21658049, SEN S/N: 21658049)","Bad Battery (LGR S/N: 21658049)","Coupler Detached (LGR S/N: 21658049)","Good Battery (LGR S/N: 21658049)","Coupler Attached (LGR S/N: 21658049)","Host Connected (LGR S/N: 21658049)","Stopped (LGR S/N: 21658049)","End Of File (LGR S/N: 21658049)"
1274,06/12/23 02:28:54 AM,8.42,59.90,,,,,,,
1275,06/12/23 03:28:54 AM,8.41,59.18,,,,,,,
1276,06/12/23 04:28:54 AM,8.42,58.50,,,,,,,
1277,06/12/23 05:28:54 AM,8.34,57.92,,,,,,,
1278,06/12/23 06:28:54 AM,8.39,57.38,,,,,,,
1279,06/12/23 07:28:54 AM,8.32,57.09,,,,,,,
1280,06/12/23 08:28:54 AM,8.43,56.95,,,,,,,
1281,06/12/23 09:28:54 AM,8.41,57.09,,,,,,,
1282,06/12/23 10:28:54 AM,8.47,57.49,,,,,,,
1283,06/12/23 11:28:54 AM,8.53,58.10,,,,,,,
1284,06/12/23 12:28:54 PM,8.58,58.96,,,,,,,
1285,06/12/23 01:28:54 PM,8.76,59.97,,,,,,,
1286,06/12/23 02:28:54 PM,8.79,60.98,,,,,,,
1287,06/12/23 03:28:54 PM,8.86,62.02,,,,,,,
1288,06/12/23 04:28:54 PM,8.84,62.85,,,,,,,
1289,06/12/23 05:28:54 PM,8.85,63.57,,,,,,,
1290,06/12/23 06:28:54 PM,8.84,63.97,,,,,,,
1291,06/12/23 07:28:54 PM,8.77,64.15,,,,,,,
1292,06/12/23 08:28:54 PM,8.80,64.04,,,,,,,
1293,06/12/23 09:28:54 PM,8.70,63.72,,,,,,,
1294,06/12/23 10:28:54 PM,8.65,63.39,,,,,,,
1295,06/12/23 11:28:54 PM,8.59,62.96,,,,,,,
1296,06/13/23 12:28:54 AM,8.51,62.38,,,,,,,
1297,06/13/23 01:28:54 AM,8.38,61.66,,,,,,,
1298,06/13/23 02:28:54 AM,8.29,60.84,,,,,,,
1299,06/13/23 03:28:54 AM,8.32,60.26,,,,,,,
1300,06/13/23 04:28:54 AM,8.13,59.65,,,,,,,
1301,06/13/23 05:28:54 AM,8.20,59.14,,,,,,,
1302,06/13/23 06:28:54 AM,8.16,58.71,,,,,,,
1303,06/13/23 07:28:54 AM,8.14,58.35,,,,,,,
1304,06/13/23 08:28:54 AM,8.20,58.03,,,,,,,
1305,06/13/23 09:28:54 AM,8.27,57.78,,,,,,,
1306,06/13/23 10:28:54 AM,8.30,57.63,,,,,,,
1307,06/13/23 11:28:54 AM,8.26,57.49,,,,,,,
1308,06/13/23 12:28:54 PM,8.45,57.74,,,,,,,
1309,06/13/23 01:28:54 PM,8.60,57.85,,,,,,,
1310,06/13/23 02:28:54 PM,8.80,58.10,,,,,,,
1311,06/13/23 03:28:54 PM,8.83,58.39,,,,,,,
1312,06/13/23 04:28:54 PM,8.86,58.53,,,,,,,
1313,06/13/23 05:28:54 PM,8.94,58.71,,,,,,,
1314,06/13/23 06:28:54 PM,8.98,58.82,,,,,,,
1315,06/13/23 07:28:54 PM,9.10,58.71,,,,,,,
1316,06/13/23 08:28:54 PM,9.08,58.68,,,,,,,
1317,06/13/23 09:28:54 PM,9.04,58.60,,,,,,,
1318,06/13/23 10:28:54 PM,9.05,58.50,,,,,,,
1319,06/13/23 11:28:54 PM,8.87,58.24,,,,,,,
1320,06/14/23 12:28:54 AM,8.82,57.99,,,,,,,
1321,06/14/23 01:28:54 AM,8.72,57.78,,,,,,,
1322,06/14/23 02:28:54 AM,8.64,57.52,,,,,,,
1323,06/14/23 03:28:54 AM,8.40,57.20,,,,,,,
1324,06/14/23 04:28:54 AM,8.42,56.95,,,,,,,
1325,06/14/23 05:28:54 AM,8.40,56.70,,,,,,,
1326,06/14/23 06:28:54 AM,8.41,56.41,,,,,,,
1327,06/14/23 07:28:54 AM,8.36,56.23,,,,,,,
1328,06/14/23 08:28:54 AM,8.32,56.23,,,,,,,
1329,06/14/23 09:28:54 AM,8.49,56.37,,,,,,,
1330,06/14/23 10:28:54 AM,8.51,56.80,,,,,,,
1331,06/14/23 11:28:54 AM,8.56,57.02,,,,,,,
1332,06/14/23 12:28:54 PM,8.71,57.63,,,,,,,
1333,06/14/23 01:28:54 PM,8.82,58.06,,,,,,,
1334,06/14/23 02:28:54 PM,8.85,58.71,,,,,,,
1335,06/14/23 03:28:54 PM,8.99,59.29,,,,,,,
1336,06/14/23 04:28:54 PM,9.00,60.01,,,,,,,
1337,06/14/23 05:28:54 PM,9.12,60.55,,,,,,,
1338,06/14/23 06:28:54 PM,9.15,60.94,,,,,,,
1339,06/14/23 07:28:54 PM,9.12,61.09,,,,,,,
1340,06/14/23 08:28:54 PM,9.08,61.20,,,,,,,
1341,06/14/23 09:28:54 PM,9.06,61.02,,,,,,,
1342,06/14/23 10:28:54 PM,8.94,60.69,,,,,,,
1343,06/14/23 11:28:54 PM,8.87,60.40,,,,,,,
1344,06/15/23 12:28:54 AM,8.75,60.01,,,,,,,
1345,06/15/23 01:28:54 AM,8.75,59.54,,,,,,,
1346,06/15/23 02:28:54 AM,8.62,58.96,,,,,,,
1347,06/15/23 03:28:54 AM,8.60,58.50,,,,,,,
1348,06/15/23 04:28:54 AM,8.42,57.85,,,,,,,
1349,06/15/23 05:28:54 AM,8.31,57.38,,,,,,,
1350,06/15/23 06:28:54 AM,8.36,56.98,,,,,,,
1351,06/15/23 07:28:54 AM,8.32,56.66,,,,,,,
1352,06/15/23 08:28:54 AM,8.39,56.48,,,,,,,
1353,06/15/23 09:28:54 AM,8.29,56.80,,,,,,,
1354,06/15/23 10:28:54 AM,8.49,56.52,,,,,,,
1355,06/15/23 11:28:54 AM,8.57,56.91,,,,,,,
1356,06/15/23 12:28:54 PM,8.64,57.38,,,,,,,
1357,06/15/23 01:28:54 PM,8.72,57.88,,,,,,,
1358,06/15/23 02:28:54 PM,8.85,58.71,,,,,,,
1359,06/15/23 03:28:54 PM,9.00,59.22,,,,,,,
1360,06/15/23 04:28:54 PM,9.09,60.04,,,,,,,
1361,06/15/23 05:28:54 PM,9.06,60.37,,,,,,,
1362,06/15/23 06:28:54 PM,9.12,60.73,,,,,,,
1363,06/15/23 07:28:54 PM,9.13,60.80,,,,,,,
1364,06/15/23 08:28:54 PM,9.10,60.73,,,,,,,
1365,06/15/23 09:28:54 PM,9.12,60.58,,,,,,,
1366,06/15/23 10:28:54 PM,8.91,60.30,,,,,,,
1367,06/15/23 11:28:54 PM,8.99,60.12,,,,,,,
1368,06/16/23 12:28:54 AM,8.86,59.68,,,,,,,
1369,06/16/23 01:28:54 AM,8.74,59.22,,,,,,,
1370,06/16/23 02:28:54 AM,8.60,58.71,,,,,,,
1371,06/16/23 03:28:54 AM,8.46,58.42,,,,,,,
1372,06/16/23 04:28:54 AM,8.42,57.99,,,,,,,
1373,06/16/23 05:28:54 AM,8.35,57.70,,,,,,,
1374,06/16/23 06:28:54 AM,8.35,57.38,,,,,,,
1375,06/16/23 07:28:54 AM,8.23,57.02,,,,,,,
1376,06/16/23 08:28:54 AM,8.28,56.80,,,,,,,
1377,06/16/23 09:28:54 AM,8.35,56.70,,,,,,,
1378,06/16/23 10:28:54 AM,8.35,56.66,,,,,,,
1379,06/16/23 11:28:54 AM,8.50,56.66,,,,,,,
1380,06/16/23 12:28:54 PM,8.52,56.77,,,,,,,
1381,06/16/23 01:28:54 PM,8.64,57.13,,,,,,,
1382,06/16/23 02:28:54 PM,8.75,57.52,,,,,,,
1383,06/16/23 03:28:54 PM,8.86,57.96,,,,,,,
1384,06/16/23 04:28:54 PM,8.93,58.50,,,,,,,
1385,06/16/23 05:28:54 PM,8.99,58.78,,,,,,,
1386,06/16/23 06:28:54 PM,8.98,59.07,,,,,,,
1387,06/16/23 07:28:54 PM,8.91,59.22,,,,,,,
1388,06/16/23 08:28:54 PM,9.08,59.32,,,,,,,
1389,06/16/23 09:28:54 PM,8.94,59.22,,,,,,,
1390,06/16/23 10:28:54 PM,8.89,59.18,,,,,,,
1391,06/16/23 11:28:54 PM,8.89,59.18,,,,,,,
1392,06/17/23 12:28:54 AM,8.79,58.96,,,,,,,
1393,06/17/23 01:28:54 AM,8.74,58.78,,,,,,,
1394,06/17/23 02:28:54 AM,8.59,58.28,,,,,,,
1395,06/17/23 03:28:54 AM,8.51,57.92,,,,,,,
1396,06/17/23 04:28:54 AM,8.40,57.52,,,,,,,
1397,06/17/23 05:28:54 AM,8.38,57.24,,,,,,,
1398,06/17/23 06:28:54 AM,8.35,56.88,,,,,,,
1399,06/17/23 07:28:54 AM,8.36,56.55,,,,,,,
1400,06/17/23 08:28:54 AM,8.39,56.41,,,,,,,
1401,06/17/23 09:28:54 AM,8.38,56.26,,,,,,,
1402,06/17/23 10:28:54 AM,8.41,56.30,,,,,,,
1403,06/17/23 11:28:54 AM,8.55,56.52,,,,,,,
1404,06/17/23 12:28:54 PM,8.66,56.88,,,,,,,
1405,06/17/23 01:28:54 PM,8.81,57.27,,,,,,,
1406,06/17/23 02:28:54 PM,8.89,58.06,,,,,,,
1407,06/17/23 03:28:54 PM,9.02,58.60,,,,,,,
1408,06/17/23 04:28:54 PM,9.04,59.29,,,,,,,
1409,06/17/23 05:28:54 PM,9.15,59.76,,,,,,,
1410,06/17/23 06:28:54 PM,9.15,59.97,,,,,,,
1411,06/17/23 07:28:54 PM,9.13,60.12,,,,,,,
1412,06/17/23 08:28:54 PM,9.24,60.01,,,,,,,
1413,06/17/23 09:28:54 PM,9.13,59.79,,,,,,,
1414,06/17/23 10:28:54 PM,9.09,59.43,,,,,,,
1415,06/17/23 11:28:54 PM,9.08,59.11,,,,,,,
1416,06/18/23 12:28:54 AM,8.97,58.60,,,,,,,
1417,06/18/23 01:28:54 AM,8.95,58.06,,,,,,,
1418,06/18/23 02:28:54 AM,8.84,57.38,,,,,,,
1419,06/18/23 03:28:54 AM,8.75,56.84,,,,,,,
1420,06/18/23 04:28:54 AM,8.70,56.26,,,,,,,
1421,06/18/23 05:28:54 AM,8.64,55.72,,,,,,,
1422,06/18/23 06:28:54 AM,8.46,55.36,,,,,,,
1423,06/18/23 07:28:54 AM,8.61,55.15,,,,,,,
1424,06/18/23 08:28:54 AM,8.52,54.93,,,,,,,
1425,06/18/23 09:28:54 AM,8.56,54.97,,,,,,,
1426,06/18/23 10:28:54 AM,8.70,55.00,,,,,,,
1427,06/18/23 11:28:54 AM,8.73,55.33,,,,,,,
1428,06/18/23 12:28:54 PM,8.84,55.65,,,,,,,
1429,06/18/23 01:28:54 PM,8.88,56.41,,,,,,,
1430,06/18/23 02:28:54 PM,8.94,57.09,,,,,,,
1431,06/18/23 03:28:54 PM,9.05,57.81,,,,,,,
1432,06/18/23 04:28:54 PM,9.10,58.60,,,,,,,
1433,06/18/23 05:28:54 PM,9.19,59.11,,,,,,,
1434,06/18/23 06:28:54 PM,9.16,59.40,,,,,,,
1435,06/18/23 07:28:54 PM,9.12,59.47,,,,,,,
1436,06/18/23 08:28:54 PM,9.20,59.36,,,,,,,
1437,06/18/23 09:28:54 PM,9.16,59.29,,,,,,,
1438,06/18/23 10:28:54 PM,9.06,59.07,,,,,,,
1439,06/18/23 11:28:54 PM,9.05,58.96,,,,,,,
1440,06/19/23 12:28:54 AM,8.89,58.64,,,,,,,
1441,06/19/23 01:28:54 AM,8.89,58.17,,,,,,,
1442,06/19/23 02:28:54 AM,8.82,57.63,,,,,,,
1443,06/19/23 03:28:54 AM,8.65,57.06,,,,,,,
1444,06/19/23 04:28:54 AM,8.68,56.55,,,,,,,
1445,06/19/23 05:28:54 AM,8.62,56.05,,,,,,,
1446,06/19/23 06:28:54 AM,8.47,55.54,,,,,,,
1447,06/19/23 07:28:54 AM,8.45,55.22,,,,,,,
1448,06/19/23 08:28:54 AM,8.45,55.00,,,,,,,
1449,06/19/23 09:28:54 AM,8.44,54.82,,,,,,,
1450,06/19/23 10:28:54 AM,8.51,54.86,,,,,,,
1451,06/19/23 11:28:54 AM,8.67,55.11,,,,,,,
1452,06/19/23 12:28:54 PM,8.69,55.29,,,,,,,
1453,06/19/23 01:28:54 PM,8.76,55.58,,,,,,,
1454,06/19/23 02:28:54 PM,8.89,55.98,,,,,,,
1455,06/19/23 03:28:54 PM,8.87,56.26,,,,,,,
1456,06/19/23 04:28:54 PM,9.06,56.52,,,,,,,
1457,06/19/23 05:28:54 PM,9.05,56.80,,,,,,,
1458,06/19/23 06:28:54 PM,9.13,56.91,,,,,,,
1459,06/19/23 07:28:54 PM,9.17,57.02,,,,,,,
1460,06/19/23 08:28:54 PM,9.03,57.02,,,,,,,
1461,06/19/23 09:28:54 PM,9.10,57.02,,,,,,,
1462,06/19/23 10:28:54 PM,8.98,56.91,,,,,,,
1463,06/19/23 11:28:54 PM,8.93,56.77,,,,,,,
1464,06/20/23 12:28:54 AM,8.90,56.66,,,,,,,
1465,06/20/23 01:28:54 AM,8.73,56.41,,,,,,,
1466,06/20/23 02:28:54 AM,8.61,56.12,,,,,,,
1467,06/20/23 03:28:54 AM,8.45,55.94,,,,,,,
1468,06/20/23 04:28:54 AM,8.46,55.76,,,,,,,
1469,06/20/23 05:28:54 AM,8.37,55.58,,,,,,,
1470,06/20/23 06:28:54 AM,8.36,55.33,,,,,,,
1471,06/20/23 07:28:54 AM,8.31,55.22,,,,,,,
1472,06/20/23 08:28:54 AM,8.31,55.11,,,,,,,
1473,06/20/23 09:28:54 AM,8.38,55.15,,,,,,,
1474,06/20/23 10:28:54 AM,8.39,55.26,,,,,,,
1475,06/20/23 11:28:54 AM,8.52,55.58,,,,,,,
1476,06/20/23 12:28:54 PM,8.62,55.83,,,,,,,
1477,06/20/23 01:28:54 PM,8.65,56.55,,,,,,,
1478,06/20/23 02:28:54 PM,8.75,56.98,,,,,,,
1479,06/20/23 03:28:54 PM,8.94,57.78,,,,,,,
1480,06/20/23 04:28:54 PM,8.99,58.28,,,,,,,
1481,06/20/23 05:28:54 PM,9.08,58.71,,,,,,,
1482,06/20/23 06:28:54 PM,9.10,59.11,,,,,,,
1483,06/20/23 07:28:54 PM,9.10,59.29,,,,,,,
1484,06/20/23 08:28:54 PM,9.17,59.36,,,,,,,
1485,06/20/23 09:28:54 PM,9.15,59.22,,,,,,,
1486,06/20/23 10:28:54 PM,9.15,59.07,,,,,,,
1487,06/20/23 11:28:54 PM,9.08,58.89,,,,,,,
1488,06/21/23 12:28:54 AM,9.03,58.60,,,,,,,
1489,06/21/23 01:28:54 AM,8.91,58.21,,,,,,,
1490,06/21/23 02:28:54 AM,8.89,57.85,,,,,,,
1491,06/21/23 03:28:54 AM,8.82,57.34,,,,,,,
1492,06/21/23 04:28:54 AM,8.62,56.91,,,,,,,
1493,06/21/23 05:28:54 AM,8.59,56.48,,,,,,,
1494,06/21/23 06:28:54 AM,8.49,56.16,,,,,,,
1495,06/21/23 07:28:54 AM,8.50,55.90,,,,,,,
1496,06/21/23 08:28:54 AM,8.47,55.69,,,,,,,
1497,06/21/23 09:28:54 AM,8.51,55.65,,,,,,,
1498,06/21/23 10:28:54 AM,8.56,55.87,,,,,,,
1499,06/21/23 11:28:54 AM,8.64,56.37,,,,,,,
1500,06/21/23 12:28:54 PM,8.70,56.98,,,,,,,
1501,06/21/23 01:28:54 PM,8.81,57.78,,,,,,,
1502,06/21/23 02:28:54 PM,8.87,58.64,,,,,,,
1503,06/21/23 03:28:54 PM,9.00,59.50,,,,,,,
1504,06/21/23 04:28:54 PM,9.09,60.33,,,,,,,
1505,06/21/23 05:28:54 PM,9.11,61.09,,,,,,,
1506,06/21/23 06:28:54 PM,9.16,61.48,,,,,,,
1507,06/21/23 07:28:54 PM,9.15,61.70,,,,,,,
1508,06/21/23 08:28:54 PM,9.15,61.74,,,,,,,
1509,06/21/23 09:28:54 PM,9.06,61.63,,,,,,,
1510,06/21/23 10:28:54 PM,9.02,61.38,,,,,,,
1511,06/21/23 11:28:54 PM,8.86,61.09,,,,,,,
1512,06/22/23 12:28:54 AM,8.85,60.80,,,,,,,
1513,06/22/23 01:28:54 AM,8.68,60.22,,,,,,,
1514,06/22/23 02:28:54 AM,8.70,59.68,,,,,,,
1515,06/22/23 03:28:54 AM,8.60,59.00,,,,,,,
1516,06/22/23 04:28:54 AM,8.54,58.28,,,,,,,
1517,06/22/23 05:28:54 AM,8.43,57.67,,,,,,,
1518,06/22/23 06:28:54 AM,8.43,57.13,,,,,,,
1519,06/22/23 07:28:54 AM,8.41,56.66,,,,,,,
1520,06/22/23 08:28:54 AM,8.42,56.44,,,,,,,
1521,06/22/23 09:28:54 AM,8.46,56.44,,,,,,,
1522,06/22/23 10:28:54 AM,8.49,56.62,,,,,,,
1523,06/22/23 11:28:54 AM,8.55,57.09,,,,,,,
1524,06/22/23 12:28:54 PM,8.62,57.81,,,,,,,
1525,06/22/23 01:28:54 PM,8.67,58.60,,,,,,,
1526,06/22/23 02:28:54 PM,8.75,59.68,,,,,,,
1527,06/22/23 03:28:54 PM,8.83,60.73,,,,,,,
1528,06/22/23 04:28:54 PM,8.84,61.63,,,,,,,
1529,06/22/23 05:28:54 PM,8.93,62.53,,,,,,,
1530,06/22/23 06:28:54 PM,8.95,63.00,,,,,,,
1531,06/22/23 07:28:54 PM,8.90,63.25,,,,,,,
1532,06/22/23 08:28:54 PM,8.85,63.25,,,,,,,
1533,06/22/23 09:28:54 PM,8.79,63.07,,,,,,,
1534,06/22/23 10:28:54 PM,8.76,62.82,,,,,,,
1535,06/22/23 11:28:54 PM,8.66,62.49,,,,,,,
1536,06/23/23 12:28:54 AM,8.67,62.20,,,,,,,
1537,06/23/23 01:28:54 AM,8.61,61.59,,,,,,,
1538,06/23/23 02:28:54 AM,8.50,60.98,,,,,,,
1539,06/23/23 03:28:54 AM,8.40,60.22,,,,,,,
1540,06/23/23 04:28:54 AM,8.36,59.58,,,,,,,
1541,06/23/23 05:28:54 AM,8.28,58.89,,,,,,,
1542,06/23/23 06:28:54 AM,8.21,58.35,,,,,,,
1543,06/23/23 07:28:54 AM,8.20,57.85,,,,,,,
1544,06/23/23 08:28:54 AM,8.11,57.60,,,,,,,
1545,06/23/23 09:28:54 AM,8.28,57.45,,,,,,,
1546,06/23/23 10:28:54 AM,8.22,57.56,,,,,,,
1547,06/23/23 11:28:54 AM,8.43,58.10,,,,,,,
1548,06/23/23 12:28:54 PM,8.57,58.64,,,,,,,
1549,06/23/23 01:28:54 PM,8.64,59.22,,,,,,,
1550,06/23/23 02:28:54 PM,8.73,59.94,,,,,,,
1551,06/23/23 03:28:54 PM,8.84,60.91,,,,,,,
1552,06/23/23 04:28:54 PM,8.91,61.63,,,,,,,
1553,06/23/23 05:28:54 PM,8.91,61.99,,,,,,,
1554,06/23/23 06:28:54 PM,8.95,62.46,,,,,,,
1555,06/23/23 07:28:54 PM,8.94,62.49,,,,,,,
1556,06/23/23 08:28:54 PM,8.90,62.42,,,,,,,
1557,06/23/23 09:28:54 PM,8.87,62.24,,,,,,,
1558,06/23/23 10:28:54 PM,8.71,61.95,,,,,,,
1559,06/23/23 11:28:54 PM,8.76,61.63,,,,,,,
1560,06/24/23 12:28:54 AM,8.69,61.12,,,,,,,
1561,06/24/23 01:28:54 AM,8.52,60.69,,,,,,,
1562,06/24/23 02:28:54 AM,8.52,60.12,,,,,,,
1563,06/24/23 03:28:54 AM,8.39,59.58,,,,,,,
1564,06/24/23 04:28:54 AM,8.31,59.18,,,,,,,
1565,06/24/23 05:28:54 AM,8.28,58.75,,,,,,,
1566,06/24/23 06:28:54 AM,8.14,58.35,,,,,,,
1567,06/24/23 07:28:54 AM,8.12,57.96,,,,,,,
1568,06/24/23 08:28:54 AM,8.14,57.70,,,,,,,
1569,06/24/23 09:28:54 AM,8.09,57.42,,,,,,,
1570,06/24/23 10:28:54 AM,8.15,57.27,,,,,,,
1571,06/24/23 11:28:54 AM,8.24,57.16,,,,,,,
1572,06/24/23 12:28:54 PM,8.34,57.31,,,,,,,
1573,06/24/23 01:28:54 PM,8.41,57.63,,,,,,,
1574,06/24/23 02:28:54 PM,8.51,58.03,,,,,,,
1575,06/24/23 03:28:54 PM,8.65,58.53,,,,,,,
1576,06/24/23 04:28:54 PM,8.76,59.32,,,,,,,
1577,06/24/23 05:28:54 PM,8.83,60.01,,,,,,,
1578,06/24/23 06:28:54 PM,8.96,60.37,,,,,,,
1579,06/24/23 07:28:54 PM,8.96,60.62,,,,,,,
1580,06/24/23 08:28:54 PM,8.93,60.80,,,,,,,
1581,06/24/23 09:28:54 PM,8.93,60.73,,,,,,,
1582,06/24/23 10:28:54 PM,8.87,60.80,,,,,,,
1583,06/24/23 11:28:54 PM,8.79,60.76,,,,,,,
1584,06/25/23 12:28:54 AM,8.65,60.66,,,,,,,
1585,06/25/23 01:28:54 AM,8.65,60.40,,,,,,,
1586,06/25/23 02:28:54 AM,8.59,60.01,,,,,,,
1587,06/25/23 03:28:54 AM,8.42,59.58,,,,,,,
1588,06/25/23 04:28:54 AM,8.28,59.07,,,,,,,
1589,06/25/23 05:28:54 AM,8.27,58.64,,,,,,,
1590,06/25/23 06:28:54 AM,8.16,58.21,,,,,,,
1591,06/25/23 07:28:54 AM,8.16,57.96,,,,,,,
1592,06/25/23 08:28:54 AM,8.10,57.74,,,,,,,
1593,06/25/23 09:28:54 AM,8.16,57.67,,,,,,,
1594,06/25/23 10:28:54 AM,8.22,57.81,,,,,,,
1595,06/25/23 11:28:54 AM,8.30,58.28,,,,,,,
1596,06/25/23 12:28:54 PM,8.37,58.82,,,,,,,
1597,06/25/23 01:28:54 PM,8.49,59.50,,,,,,,
1598,06/25/23 02:28:54 PM,8.61,60.30,,,,,,,
1599,06/25/23 03:28:54 PM,8.72,61.12,,,,,,,
1600,06/25/23 04:28:54 PM,8.80,61.99,,,,,,,
1601,06/25/23 05:28:54 PM,8.86,62.74,,,,,,,
1602,06/25/23 06:28:54 PM,8.86,63.14,,,,,,,
1603,06/25/23 07:28:54 PM,8.86,63.28,,,,,,,
1604,06/25/23 08:28:54 PM,8.81,63.28,,,,,,,
1605,06/25/23 09:28:54 PM,8.75,63.10,,,,,,,
1606,06/25/23 10:28:54 PM,8.72,63.00,,,,,,,
1607,06/25/23 11:28:54 PM,8.62,62.74,,,,,,,
1608,06/26/23 12:28:54 AM,8.64,62.35,,,,,,,
1609,06/26/23 01:28:54 AM,8.51,61.88,,,,,,,
1610,06/26/23 02:28:54 AM,8.41,61.38,,,,,,,
1611,06/26/23 03:28:54 AM,8.28,60.87,,,,,,,
1612,06/26/23 04:28:54 AM,8.22,60.33,,,,,,,
1613,06/26/23 05:28:54 AM,8.17,59.90,,,,,,,
1614,06/26/23 06:28:54 AM,8.07,59.43,,,,,,,
1615,06/26/23 07:28:54 AM,7.97,59.07,,,,,,,
1616,06/26/23 08:28:54 AM,8.07,58.75,,,,,,,
1617,06/26/23 09:28:54 AM,8.06,58.53,,,,,,,
1618,06/26/23 10:28:54 AM,8.12,58.46,,,,,,,
1619,06/26/23 11:28:54 AM,8.18,58.71,,,,,,,
1620,06/26/23 12:28:54 PM,8.27,59.14,,,,,,,
1621,06/26/23 01:28:54 PM,8.35,59.79,,,,,,,
1622,06/26/23 02:28:54 PM,8.49,60.44,,,,,,,
1623,06/26/23 03:28:54 PM,8.54,61.09,,,,,,,
1624,06/26/23 04:28:54 PM,8.69,61.92,,,,,,,
1625,06/26/23 05:28:54 PM,8.73,62.56,,,,,,,
1626,06/26/23 06:28:54 PM,8.80,62.85,,,,,,,
1627,06/26/23 07:28:54 PM,8.80,63.07,,,,,,,
1628,06/26/23 08:28:54 PM,8.81,62.92,,,,,,,
1629,06/26/23 09:28:54 PM,8.75,62.71,,,,,,,
1630,06/26/23 10:28:54 PM,8.74,62.64,,,,,,,
1631,06/26/23 11:28:54 PM,8.61,62.42,,,,,,,
1632,06/27/23 12:28:54 AM,8.60,62.13,,,,,,,
1633,06/27/23 01:28:54 AM,8.52,61.92,,,,,,,
1634,06/27/23 02:28:54 AM,8.37,61.41,,,,,,,
1635,06/27/23 03:28:54 AM,8.25,60.91,,,,,,,
1636,06/27/23 04:28:54 AM,8.10,60.37,,,,,,,
1637,06/27/23 05:28:54 AM,8.08,59.90,,,,,,,
1638,06/27/23 06:28:54 AM,7.95,59.40,,,,,,,
1639,06/27/23 07:28:54 AM,7.97,59.14,,,,,,,
1640,06/27/23 08:28:54 AM,7.96,58.89,,,,,,,
1641,06/27/23 09:28:54 AM,8.01,58.71,,,,,,,
1642,06/27/23 10:28:54 AM,8.09,58.75,,,,,,,
1643,06/27/23 11:28:54 AM,8.16,59.14,,,,,,,
1644,06/27/23 12:28:54 PM,8.24,59.68,,,,,,,
1645,06/27/23 01:28:54 PM,8.30,60.37,,,,,,,
1646,06/27/23 02:28:54 PM,8.45,61.05,,,,,,,
1647,06/27/23 03:28:54 PM,8.53,61.84,,,,,,,
1648,06/27/23 04:28:54 PM,8.61,62.78,,,,,,,
1649,06/27/23 05:28:54 PM,8.72,63.39,,,,,,,
1650,06/27/23 06:28:54 PM,8.74,63.86,,,,,,,
1651,06/27/23 07:28:54 PM,8.75,63.97,,,,,,,
1652,06/27/23 08:28:54 PM,8.74,63.86,,,,,,,
1653,06/27/23 09:28:54 PM,8.70,63.79,,,,,,,
1654,06/27/23 10:28:54 PM,8.62,63.61,,,,,,,
1655,06/27/23 11:28:54 PM,8.61,63.32,,,,,,,
1656,06/28/23 12:28:54 AM,8.51,63.07,,,,,,,
1657,06/28/23 01:28:54 AM,8.37,62.74,,,,,,,
1658,06/28/23 02:28:54 AM,8.30,62.28,,,,,,,
1659,06/28/23 03:28:54 AM,8.18,61.74,,,,,,,
1660,06/28/23 04:28:54 AM,8.17,61.20,,,,,,,
1661,06/28/23 05:28:54 AM,7.99,60.66,,,,,,,
1662,06/28/23 06:28:54 AM,8.03,60.22,,,,,,,
1663,06/28/23 07:28:54 AM,7.98,60.08,,,,,,,
1664,06/28/23 08:28:54 AM,7.97,59.79,,,,,,,
1665,06/28/23 09:28:54 AM,8.00,59.36,,,,,,,
1666,06/28/23 10:28:54 AM,8.05,59.47,,,,,,,
1667,06/28/23 11:28:54 AM,8.13,59.76,,,,,,,
1668,06/28/23 12:28:54 PM,8.24,60.33,,,,,,,
1669,06/28/23 01:28:54 PM,8.37,60.91,,,,,,,
1670,06/28/23 02:28:54 PM,8.46,61.56,,,,,,,
1671,06/28/23 03:28:54 PM,8.54,62.38,,,,,,,
1672,06/28/23 04:28:54 PM,8.64,63.10,,,,,,,
1673,06/28/23 05:28:54 PM,8.72,63.82,,,,,,,
1674,06/28/23 06:28:54 PM,8.70,64.22,,,,,,,
1675,06/28/23 07:28:54 PM,8.73,64.26,,,,,,,
1676,06/28/23 08:28:54 PM,8.68,64.29,,,,,,,
1677,06/28/23 09:28:54 PM,8.67,64.04,,,,,,,
1678,06/28/23 10:28:54 PM,8.68,63.90,,,,,,,
1679,06/28/23 11:28:54 PM,8.54,63.72,,,,,,,
1680,06/29/23 12:28:54 AM,8.47,63.43,,,,,,,
1681,06/29/23 01:28:54 AM,8.40,63.07,,,,,,,
1682,06/29/23 02:28:54 AM,8.25,62.60,,,,,,,
1683,06/29/23 03:28:54 AM,8.21,61.99,,,,,,,
1684,06/29/23 04:28:54 AM,8.11,61.52,,,,,,,
1685,06/29/23 05:28:54 AM,8.02,61.09,,,,,,,
1686,06/29/23 06:28:54 AM,7.95,60.62,,,,,,,
1687,06/29/23 07:28:54 AM,7.87,60.19,,,,,,,
1688,06/29/23 08:28:54 AM,7.84,59.83,,,,,,,
1689,06/29/23 09:28:54 AM,7.81,59.61,,,,,,,
1690,06/29/23 10:28:54 AM,7.88,59.43,,,,,,,
